3281.000000,1.68803e-15
3284.577930,1.50215e-15
3288.155860,7.49976e-16
3291.733790,1.2137e-15
3295.311720,9.35243e-16
3298.889650,1.18891e-15
3302.467580,1.21632e-15
3306.045510,1.46958e-15
3309.623440,1.33981e-15
3313.201370,1.88916e-15
3316.779300,2.33879e-15
3320.357230,1.58968e-15
3323.935160,2.04216e-15
3327.513090,2.33423e-15
3331.091020,2.2075e-15
3334.668950,2.99575e-15
3338.246880,3.29221e-15
3341.824810,3.31384e-15
3345.402740,3.27263e-15
3348.980670,3.62821e-15
3352.558600,3.55446e-15
3356.136530,3.39476e-15
3359.714460,2.63749e-15
3363.292390,2.45334e-15
3366.870320,2.07481e-15
3370.448250,2.10439e-15
3374.026180,2.32849e-15
3377.604110,2.19715e-15
3381.182040,1.65766e-15
3384.759970,1.81312e-15
3388.337900,2.184e-15
3391.915830,2.90307e-15
3395.493760,3.09485e-15
3399.071690,3.93226e-15
3402.649620,4.67628e-15
3406.227550,4.65963e-15
3409.805480,4.87152e-15
3413.383410,5.93668e-15
3416.961340,6.79936e-15
3420.539270,7.64606e-15
3424.117200,7.44609e-15
3427.695130,7.203e-15
3431.273060,7.3962e-15
3434.850990,7.45397e-15
3438.428920,6.84216e-15
3442.006850,5.95661e-15
3445.584780,5.30979e-15
3449.162710,4.95106e-15
3452.740640,4.38505e-15
3456.318570,3.74689e-15
3459.896500,3.38305e-15
3463.474430,2.60965e-15
3467.052360,2.07949e-15
3470.630290,1.60136e-15
3474.208220,1.66958e-15
3477.786150,1.60461e-15
3481.364080,1.76681e-15
3484.942010,1.60239e-15
3488.519940,1.62665e-15
3492.097870,1.79858e-15
3495.675800,1.30582e-15
3499.253730,1.4108e-15
3502.831660,1.55612e-15
3506.409590,1.67718e-15
3509.987520,1.34227e-15
3513.565450,1.13936e-15
3517.143380,1.41142e-15
3520.721310,1.45091e-15
3524.299240,1.49352e-15
3527.877170,1.45136e-15
3531.455100,1.3356e-15
3535.033030,1.30138e-15
3538.610960,1.31132e-15
3542.188890,1.2909e-15
3545.766820,1.45522e-15
3549.344750,1.47674e-15
3552.922680,1.20245e-15
3556.500610,1.08154e-15
3560.078540,1.28789e-15
3563.656470,1.31739e-15
3567.234400,1.47288e-15
3570.812330,1.39799e-15
3574.390260,1.47367e-15
3577.968190,1.38916e-15
3581.546120,1.27382e-15
3585.124050,1.39722e-15
3588.701980,1.59707e-15
3592.279910,1.42684e-15
3595.857840,1.46427e-15
