2449095.0058,9.5,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V2295 OPH,VSS,STD,,,,
2449095.0125,8.8,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449095.2361,9.4,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449096.02,8.8,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449096.0487,9.5,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V2295 OPH,VSS,STD,,,,
2449096.1924,9.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449096.84,10.3,0,,,Vis.,SCE,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449096.9,9.6,0,,,Vis.,RR,C,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449097.1813,9.4,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449097.5,9.5,0,,,Vis.,OB,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449097.58,9.4,0,,,Vis.,GRL,,,,,,,,V,,,,V2295 OPH,NAS,STD,,,,
2449097.58,9.8,0,,,Vis.,GRL,,,,,,,,V,,,,V2295 OPH,NAS,STD,,,,
2449097.59,9.5,0,,,Vis.,DAH,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449097.61,10.5,0,,,Vis.,VET,,,,,,,,V,,,,V2295 OPH,AFOEV,STD,,,,
2449097.638,9.5,0,,,Vis.,SPK,,,,,,,,V,,,,V2295 OPH,AFOEV,STD,,,,
2449097.65,10.5,0,,,Vis.,VET,,,,,,,,V,,,,V2295 OPH,AFOEV,STD,,,,
2449097.83,10.3,0,,,Vis.,SCE,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449097.9486,9.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449098.382,9.5,0,,,Vis.,COM,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449098.5,9.5,0,,,Vis.,OB,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449098.570,9.8,0,,,Vis.,SJX,,,,,,,,V,,,,V2295 OPH,,STD,,,,
2449098.6,10.4,0,,,Vis.,VET,,,,,,,,V,,,,V2295 OPH,AFOEV,STD,,,,
2449098.609,9.7,0,,,Vis.,SPK,,,,,,,,V,,,,V2295 OPH,AFOEV,STD,,,,
2449098.9514,9.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449099.049,9.4,0,,,Vis.,NTP,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449099.09,9.4,0,,,Vis.,FMX,,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449099.1972,9.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449099.25,9.6,0,,,Vis.,TBX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2295 OPH,,STD,,,,RASNZ
2449099.5,9.5,0,,,Vis.,OB,,,,,,,,V,,,,V2295 OPH,,STD,,,,
