2447270.06,10.1,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447271.05,10.2,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447272.06,10.4,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447273.04,10.3,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447273.3,10.5,0,,,Vis.,PEX,,,,,,,,V,,,,V2214 OPH,,STD,,,,
2447274.2,10.3,0,,,Vis.,PEX,,,,,,,,V,,,,V2214 OPH,,STD,,,,
2447275.0314,10.0,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V2214 OPH,VSS,STD,,,,
2447275.06,10.4,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447276.0021,9.7,0,,,Vis.,TBX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447276.05,10.2,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447278.11,9.9,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447278.9007,10.5,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447278.9243,10.5,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447280.1361,10.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447280.9076,10.5,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447281.125,10.5,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447281.2125,10.5,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447282.007,10.0,0,,,Vis.,WBXA,,NA,,NA,RASNZ ARCHIVAL CODE = WD,,,Z,,,,V2214 OPH,RASNZ-VSS,STD,,,,RASNZ
2447282.0194,9.8,0,,,Vis.,TBX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447282.02,10.3,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447282.2326,10.6,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447282.984,9.8,0,,,Vis.,TBX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447282.9861,10.6,0,,,Vis.,NLX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447283.01,10.0,0,,,Vis.,W4,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447283.2444,10.3,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447287.2424,9.7,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447287.6667,9.3,0,,,Vis.,TBX,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447287.792,9.3,0,,,Vis.,KRB,,,,,,,,V,,,,V2214 OPH,,STD,,,,
2447287.951,9.5,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447288.8863,10.1,0,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,V2214 OPH,,STD,,,,RASNZ
2447288.947,9.8,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447289.11,10.1,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447290.04,10.0,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447291.05,10.3,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447291.069,9.9,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447293.006,9.7,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447294.003,9.7,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447294.01,10.2,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447294.02,9.8,0,,,Vis.,W4,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447294.968,9.8,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447295.02,9.6,0,,,Vis.,W4,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447295.05,9.9,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447295.07,9.5,0,,,Vis.,KOA,,,,,,,,V,,,,V2214 OPH,,STD,,,,
2447296.03,9.9,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447298.07,9.9,0,,,Vis.,KOA,,,,,,,,V,,,,V2214 OPH,,STD,,,,
2447299.951,9.5,0,,,Vis.,SRUD,K,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447300.0,9.3,0,,,Vis.,W4,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447300.05,10.2,0,,,Vis.,MMAT,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
2447301.01,9.3,0,,,Vis.,W4,K,NA,,NA,RASNZ ARCHIVAL,,,Z,,,,V2214 OPH,,STD,,,,RASNZ
