2452535.5715,8.1,0,,,V,MTM,,??,,??,,,,V,,,,V4742 SGR,,STD,,,,
2452535.5790,8.31,0,,,V,WJD,K,879,1045,K,,,,V,,,,V4742 SGR,,STD,,,,
2452535.5848,7.37,0,,,R,WJD,K,817,1004,,,,,V,,,,V4742 SGR,,STD,,,,
2452535.6507,8.6,0,,,Vis.,YKA,,83,87,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452535.6806,8.4,0,,,Vis.,HSC,HM,83,87,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452535.7118,8.6,0,,,Vis.,RR,,87,90,PC0902,,,,V,,,,V4742 SGR,,STD,,,,
2452535.7604,8.4,0,,,Vis.,BJS,BM,83,87,C2002,,,,V,,,,V4742 SGR,,STD,,,,
2452535.7812,8.4,0,,,Vis.,LMK,,83,87,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452536.0,8.3,0,,,Vis.,MMW,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452536.0083,8.8,0,,,Vis.,PEX,,90,83,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452536.0438,8.8,0,,,Vis.,HWD,P,87,,SC2002,,,,V,,,,V4742 SGR,,STD,,,,
2452536.2917,8.8,0,,,Vis.,KHL,,87,90,PC02,,,,V,,,,V4742 SGR,,STD,,,,
2452536.2986,8.8,0,,,Vis.,KAM,,87,90,PC2002,,,,V,,,,V4742 SGR,,STD,,,,
2452536.4340,9.1,0,,,Vis.,PLA,,90,100,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452536.55,8.9,0,,,Vis.,STI,,87,90,SC9/16/0,,,,V,,,,V4742 SGR,,STD,,,,
2452536.6875,8.9,0,,,Vis.,HSC,M,87,90,1756-25,,,,V,,,,V4742 SGR,,STD,,,,
2452536.7188,8.7,0,,,Vis.,RR,,87,90,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452537.0,8.4,0,,,Vis.,MMW,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452537.0049,8.8,0,,,Vis.,PEX,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452537.24,8.2,0,,,Vis.,OJR,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452537.34,8.3,0,,,Vis.,OJR,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452537.566,8.4,0,,,Vis.,VWA,M,83,87,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452537.6590,8.7,0,,,Vis.,LNL,M,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452537.6667,8.7,0,,,Vis.,RR,,87,90,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452537.9236,8.7,0,,,Vis.,HIR,BL,,,,,,,V,,,,V4742 SGR,AFOEV,STD,,,,
2452537.9646,9.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V4742 SGR,VSS,STD,,,,
2452538.0,8.7,0,,,Vis.,MMW,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452538.0139,9.0,0,,,Vis.,PEX,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452538.5083,9.0,0,,,Vis.,VWA,M,87,90,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452538.5319,9.0,0,,,Vis.,STI,,87,90,SC9/16/0,,,,V,,,,V4742 SGR,,STD,,,,
2452538.6236,9.2,0,,,Vis.,SHW,,90,97,020916-C,,,,V,,,,V4742 SGR,,STD,,,,
2452538.6771,8.9,0,,,Vis.,HSC,BM,87,90,1756-25,,,,V,,,,V4742 SGR,,STD,,,,
2452538.6875,9.3,0,,,Vis.,HRI,,90,97,SC0902,,,,V,,,,V4742 SGR,,STD,,,,
2452538.709,8.8,0,,,Vis.,RR,,87,90,2,,,,V,,,,V4742 SGR,,STD,,,,
2452538.8549,9.3,0,,,Vis.,JA,W,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452538.9007,9.1,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V4742 SGR,VSS,STD,,,,
2452538.934,9.06,0,,,V,RIX,MT,1140,,NIL,,,,V,,,,V4742 SGR,,STD,,,,
2452539.1903,8.9,0,,,Vis.,SVV,BHM,87,90,SC2002,,,,V,,,,V4742 SGR,,STD,,,,
2452539.2986,8.9,0,,,Vis.,LCR,,87,90,AAVSO ST,,,,V,,,,V4742 SGR,,STD,,,,
2452539.31,8.7,0,,,Vis.,OJR,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.3263,8.8,0,,,Vis.,TDB,,87,90,SC02,,,,V,,,,V4742 SGR,,STD,,,,
2452539.4965,9.0,0,,,Vis.,GAJ,,87,90,SC2002,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5312,8.9,0,,,Vis.,VWA,M,90,87,020916,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5451,8.8,0,,,Vis.,AWJ,,87,90,SC020916,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5746,8.77,0,,,V,WJD,G,1045,879,K,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5771,9.0,0,,,Vis.,BTB,LU,87,90,SC2002,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5799,8.8,0,,,Vis.,AAX,MU,87,90,SC020916,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5845,9.85,0,,,B,WJD,G,1121,991,K,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5880,7.61,0,,,R,WJD,G,1004,817,K,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5903,8.9,0,,,Vis.,RDV,,87,90,1756-25,,,,V,,,,V4742 SGR,,STD,,,,
2452539.5924,9.0,0,,,Vis.,CKB,,87,90,S020916,,,,V,,,,V4742 SGR,,STD,,,,
2452539.6701,8.8,0,,,Vis.,HSC,M,87,90,1756-25,,,,V,,,,V4742 SGR,,STD,,,,
2452539.6736,8.7,0,,,Vis.,RR,,87,90,2,,,,V,,,,V4742 SGR,,STD,,,,
2452539.8125,8.8,0,,,Vis.,BJS,,87,90,C2002,,,,V,,,,V4742 SGR,,STD,,,,
2452539.8181,9.2,0,,,Vis.,JA,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.8333,8.8,0,,,Vis.,BJS,,87,90,C2002,,,,V,,,,V4742 SGR,,STD,,,,
2452539.8833,9.1,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V4742 SGR,VSS,STD,,,,
2452539.9188,9.2,0,,,Vis.,TBX,KW,na,,na,RASNZ ARCHIVAL,0,,Z,,,,V4742 SGR,,STD,,,,RASNZ
2452539.9322,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9327,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9331,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9335,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9339,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9344,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9348,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9352,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9356,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9361,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9365,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9369,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9373,9.05,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9378,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9382,9.05,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9386,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9390,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9395,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9399,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9403,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9407,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9411,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9416,9.05,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9420,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9425,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9429,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9434,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9438,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9443,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9447,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9452,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9456,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9461,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9465,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9470,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9474,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9478,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9483,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9487,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9491,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9496,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9500,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9505,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9509,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9514,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9518,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9522,9.06,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9527,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9531,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9536,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9540,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9545,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9549,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9554,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9559,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9563,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9567,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9572,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9576,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9581,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9585,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9590,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9594,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9598,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9603,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9607,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9612,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9616,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9620,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9625,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9629,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9634,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9638,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9643,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9647,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9651,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9656,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9660,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9665,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9669,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9678,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9682,9.07,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9686,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9691,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9696,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9700,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9705,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9709,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9713,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9718,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9722,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9727,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9731,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9736,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9740,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9745,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9749,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9753,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9758,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9762,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9767,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9771,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9775,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9780,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9784,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9789,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9793,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9798,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9802,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9806,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9811,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9815,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9820,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9824,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9829,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9833,9.08,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9837,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9842,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9846,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9851,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9855,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9860,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9864,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9868,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9873,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9877,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9882,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9886,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9891,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9895,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9900,9.10,0,,,V,NLX,,,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9904,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9909,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9913,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9917,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9922,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9926,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9931,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9935,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9940,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9944,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9949,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9953,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9957,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9962,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9966,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9971,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9987,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9992,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452539.9996,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0001,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0005,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0010,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0014,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0019,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0023,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0028,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0033,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0037,9.09,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0042,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0047,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0051,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0056,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0060,9.12,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0064,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0069,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0073,9.11,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0078,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
2452540.0082,9.10,0,,,V,NLX,,879,,,,,,V,,,,V4742 SGR,,STD,,,,
