2445786.3,10.9,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445786.337,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445788.99,11.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445790.0,11.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445791.265,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445792.307,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445792.319,10.9,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445794.28,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445796.327,10.8,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445801.361,11.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445803.244,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445807.97,11.4,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445808.228,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445809.275,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445810.253,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445810.91,10.8,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445811.23,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445811.272,11.0,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445812.0299,10.9,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445812.219,10.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445814.277,10.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445814.87,10.0,1,,,Vis.,IFJ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445815.276,10.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445817.275,10.5,0,,,Vis.,OB,C,,,,,,,V,,,,GQ MUS,,STD,,,,
2445817.9,11.0,0,,,Vis.,CR,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445818.303,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445819.249,10.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445820.274,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445821.351,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445827.26,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445827.3,10.9,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445827.95,10.8,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445828.224,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445829.0099,10.8,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445829.223,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445830.21,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445831.192,10.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445833.243,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445834.212,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445835.185,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445837.204,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445838.206,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445839.224,10.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445839.3,11.0,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445840.213,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445841.223,10.8,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445843.243,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445844.204,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445845.21,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445846.23,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445847.211,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445848.222,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445849.195,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445851.3,10.8,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445852.207,10.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445853.0,11.1,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445853.2,10.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445854.06,11.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445854.269,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445855.285,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445856.22,11.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445861.229,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445862.227,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445863.201,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445863.95,10.9,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445868.196,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445870.195,11.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445871.124,11.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445872.209,10.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445874.02,10.9,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445874.91,10.9,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445875.98,10.9,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445876.236,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445878.242,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445878.3,10.9,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445879.269,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445880.232,11.3,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445881.279,11.1,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445882.243,11.3,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445882.98,10.8,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445883.284,10.9,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445884.261,11.3,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445885.226,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445886.221,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445887.235,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445892.98,11.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445895.198,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445896.22,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445897.207,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445898.192,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445899.227,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445900.226,11.1,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445900.257,11.4,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445901.206,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445902.212,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445903.211,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445908.218,11.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445909.204,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445910.231,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445912.215,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445912.94,11.2,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2445915.208,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445917.226,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445918.24,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445919.216,11.8,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445920.213,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445922.196,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445923.205,11.6,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2445929.2,11.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446013.595,11.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446014.576,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446015.589,12.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446022.593,11.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446026.571,12.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446058.16,12.4,0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,GQ MUS,VSS,STD,,,,
2446063.535,12.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446080.548,12.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446098.526,12.3,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446099.565,12.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446111.595,12.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446113.423,12.5,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446121.359,13.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446144.293,12.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446144.334,13.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446145.309,12.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446146.255,12.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446147.275,13.1,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446152.285,13.2,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446153.35,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446154.258,12.8,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446156.251,12.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446165.286,13.3,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446167.288,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446172.301,12.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446173.244,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446174.222,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446175.224,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446177.233,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446178.21,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446179.287,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446180.267,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446181.243,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446181.3,13.7,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446182.239,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446184.2,12.7,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446192.2,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446193.2,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446200.2,12.9,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446204.2,13.2,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446207.2,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446208.2,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446212.2,13.0,0,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446222.261,13.6,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446238.281,13.5,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446262.232,12.7,0,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446288.5,13.3,0,,,Vis.,LKS,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446426.6,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446436.4,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446438.6,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446440.6,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446462.4,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446463.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446469.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446470.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446479.3,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446480.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446483.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446485.6,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446489.2771,13.6,1,,,Vis.,PLZ,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446489.3,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446493.5,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446494.2,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446501.3,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446508.4,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446509.4,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446510.5,13.0,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446522.2,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446523.2,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446524.3,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446525.2,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446528.5,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446550.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446551.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446554.4,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446555.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446557.4,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446558.3,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446561.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446562.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446563.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446564.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446565.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446566.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446567.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446569.2,13.2,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
2446570.2,12.7,1,,,Vis.,OB,,,,,,,,V,,,,GQ MUS,,STD,,,,
