2452047.3900,12.7,0,,,Vis.,RMQ,,,,,,,,V,,,,V1548 AQL,,STD,,,,
2452047.7069,13.0,0,,,Vis.,KRB,Y,121,128,HUBBLE,,,,V,,,,V1548 AQL,,STD,,,,
2452048.42,13.1,0,,,Vis.,VET,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452048.461,13.6,0,,,Vis.,BMU,,,,,,,,V,,,,V1548 AQL,KNVWS,STD,,,,
2452048.560,13.7,0,,,Vis.,CMG,,,,,,,,V,,,,V1548 AQL,KNVWS,STD,,,,
2452048.585,13.0,0,,,Vis.,MGH,K,,,,,,,V,,,,V1548 AQL,,STD,,,,
2452048.6763,12.94,0,,,V,WJD,,873,,H,,,,V,,,,V1548 AQL,,STD,,,,
2452048.7007,13.5,0,,,Vis.,KRB,Y,133,,PD2001,,,,V,,,,V1548 AQL,,STD,,,,
2452048.7132,12.4,1,,,Vis.,AAX,,,,,,,,V,,,,V1548 AQL,,STD,,,,
2452048.7708,13.7,0,,,Vis.,SXN,Y,,,,,,,V,,,,V1548 AQL,,STD,,,,
2452049.3708,13.2,0,,,Vis.,RMQ,,134,125,USNO-V,,,,V,,,,V1548 AQL,,STD,,,,
2452049.3958,13.0,0,,,Vis.,HSB,,124,,P2001D,,,,V,,,,V1548 AQL,,STD,,,,
2452049.4,14.0,0,,,Vis.,KIS,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452049.41,14.0,0,,,Vis.,VET,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452049.4479,13.3,1,,,Vis.,KWO,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452049.450,13.6,0,,,V,SLQ,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452049.4513,13.31,0,,,V,FGI,,1033,,1902+11,,,,V,,,,V1548 AQL,,STD,,,,
2452049.452,13.6,0,,,V,SLQ,,,,,,,,V,,,,V1548 AQL,AFOEV,STD,,,,
2452049.458,13.7,0,,,Vis.,BMU,,,,,,,,V,,,,V1548 AQL,KNVWS,STD,,,,
2452049.4743,13.32,0,,,V,FGI,,1033,,1902+11,,,,V,,,,V1548 AQL,,STD,,,,
2452049.4875,13.3,0,,,Vis.,RMQ,,134,,USNO-V,,,,V,,,,V1548 AQL,,STD,,,,
2452049.493,13.3,1,,,Vis.,CPT,,133,,PD2001,,,,V,,,,V1548 AQL,,STD,,,,
2452049.5,13.2,0,,,Vis.,KOC,,,,,,,,V,,,,V1548 AQL,MCSE,STD,,,,
2452049.5,12.9,0,,,Vis.,KVI,,,,,,,,V,,,,V1548 AQL,MCSE,STD,,,,
2452049.5,13.3,0,,,Vis.,SOZ,,,,,,,,V,,,,V1548 AQL,MCSE,STD,,,,
2452049.5,13.3,0,,,Vis.,TOZ,,,,,,,,V,,,,V1548 AQL,MCSE,STD,,,,
2452049.506,13.6,0,,,Vis.,PYG,,,,,Used CONVERTV at HQ,,,V,,,,V1548 AQL,,STD,,,,
2452049.5131,13.5,0,,,Vis.,BMM,K,135,,PD0501,,,,V,,,,V1548 AQL,,STD,,,,
2452049.5278,13.8,0,,,Vis.,HHU,,13.3,,PD2001,,,,V,,,,V1548 AQL,,STD,,,,
2452049.531,13.1,0,,,Vis.,BIE,,,,,,,,V,,,,V1548 AQL,,STD,,,,
2452049.5368,13.3,0,,,Vis.,RMQ,,134,,USNO-V,,,,V,,,,V1548 AQL,,STD,,,,
2452049.5847,13.2,0,,,V,FMQ,S,97,103,PD2001,,,,V,,,,V1548 AQL,,STD,,,,
2452049.599,13.7,0,,,Vis.,PYG,,,,,MAY20.099,,,V,,,,V1548 AQL,,STD,,,,
2452049.7118,12.4,1,,,Vis.,KMA,,117,124,PD5/01,,,,V,,,,V1548 AQL,,STD,,,,
2452049.7618,13.8,0,,,Vis.,SXN,,133,,PD01,,,,V,,,,V1548 AQL,,STD,,,,
2452049.7777,13.3,1,,,Vis.,WSV,,133,,PD2001,,,,V,,,,V1548 AQL,,STD,,,,
2452049.7813,13.6,0,,,Vis.,MRV,,131,137,PF5/01,520010645,,,V,,,,V1548 AQL,,STD,,,,
2452049.8138,13.7,0,,,Vis.,DPL,,142,133,"P,D 01",,,,V,,,,V1548 AQL,,STD,,,,
