3016.000000,6.87666e-16
3023.884483,9.40202e-16
3031.768966,1.18263e-15
3039.653449,9.04786e-16
3047.537932,1.70174e-16
3055.422415,4.0722e-16
3063.306898,1.18849e-15
3071.191381,1.00051e-15
3079.075864,6.81536e-16
3086.960347,1.23018e-15
3094.844830,1.05283e-15
3102.729313,1.36951e-15
3110.613796,2.08966e-15
3118.498279,2.62368e-15
3126.382762,4.1845e-15
3134.267245,3.92256e-15
3142.151728,2.38393e-15
3150.036211,1.17906e-15
3157.920694,1.37461e-15
3165.805177,2.06854e-15
3173.689660,2.40662e-15
3181.574143,2.68736e-15
3189.458626,2.87305e-15
3197.343109,2.98952e-15
3205.227592,2.83077e-15
3213.112075,2.07557e-15
3220.996558,1.73901e-15
3228.881041,1.95781e-15
3236.765524,2.08506e-15
3244.650007,2.27099e-15
3252.534490,2.11956e-15
3260.418973,2.36601e-15
3268.303456,2.75366e-15
3276.187939,2.82604e-15
3284.072422,2.77042e-15
3291.956905,2.08233e-15
3299.841388,2.44137e-15
3307.725871,2.74967e-15
3315.610354,2.38643e-15
3323.494837,2.30497e-15
3331.379320,2.75716e-15
3339.263803,3.03854e-15
3347.148286,2.74475e-15
3355.032769,2.46199e-15
3362.917252,2.25357e-15
3370.801735,1.92154e-15
3378.686218,2.136e-15
3386.570701,2.32298e-15
3394.455184,2.41394e-15
3402.339667,2.6814e-15
3410.224150,3.32034e-15
3418.108633,4.54448e-15
3425.993116,5.61041e-15
3433.877599,5.34159e-15
3441.762082,4.887e-15
3449.646565,3.7814e-15
3457.531048,2.49503e-15
3465.415531,2.41254e-15
3473.300014,2.52449e-15
3481.184497,2.39685e-15
3489.068980,2.30884e-15
3496.953463,2.1405e-15
3504.837946,1.90145e-15
3512.722429,1.74701e-15
3520.606912,1.85243e-15
3528.491395,2.0854e-15
3536.375878,1.90743e-15
3544.260361,1.64908e-15
3552.144844,1.88302e-15
3560.029327,1.81285e-15
3567.913810,2.03293e-15
3575.798293,2.16412e-15
3583.682776,2.29339e-15
3591.567259,2.07857e-15
3599.451742,2.00026e-15
3607.336225,1.70686e-15
3615.220708,1.7666e-15
3623.105191,2.16772e-15
3630.989674,2.15989e-15
3638.874157,1.9157e-15
3646.758640,1.92017e-15
3654.643123,1.99989e-15
3662.527606,1.98728e-15
3670.412089,1.95165e-15
3678.296572,1.8557e-15
3686.181055,1.66296e-15
3694.065538,1.68329e-15
3701.950021,1.98841e-15
3709.834504,1.93913e-15
3717.718987,1.82486e-15
3725.603470,1.82608e-15
3733.487953,1.62349e-15
3741.372436,1.80395e-15
3749.256919,2.63368e-15
3757.141402,3.22965e-15
3765.025885,2.3268e-15
3772.910368,1.6053e-15
3780.794851,1.49655e-15
3788.679334,1.6439e-15
3796.563817,1.63442e-15
3804.448300,1.50135e-15
3812.332783,1.54066e-15
3820.217266,1.77029e-15
3828.101749,2.09752e-15
3835.986232,2.30342e-15
3843.870715,2.52043e-15
3851.755198,3.30912e-15
3859.639681,4.29971e-15
3867.524164,4.56139e-15
3875.408647,4.23553e-15
3883.293130,4.16591e-15
3891.177613,3.95788e-15
3899.062096,2.36457e-15
3906.946579,1.64304e-15
3914.831062,1.6292e-15
3922.715545,1.60073e-15
3930.600028,1.74318e-15
3938.484511,1.70922e-15
3946.368994,1.78541e-15
3954.253477,2.5485e-15
3962.137960,3.57578e-15
3970.022443,3.58378e-15
3977.906926,2.48476e-15
3985.791409,1.60362e-15
3993.675892,1.31897e-15
4001.560375,1.08312e-15
4009.444858,9.48777e-16
4017.329341,1.12412e-15
4025.213824,1.25614e-15
4033.098307,9.59167e-16
4040.982790,7.56554e-16
4048.867273,9.11709e-16
4056.751756,1.18519e-15
4064.636239,1.76335e-15
4072.520722,1.8508e-15
4080.405205,1.96586e-15
4088.289688,3.10456e-15
4096.174171,4.95885e-15
4104.058654,4.13338e-15
4111.943137,2.41739e-15
4119.827620,1.61277e-15
4127.712103,1.25217e-15
4135.596586,1.14101e-15
4143.481069,1.05548e-15
4151.365552,8.23526e-16
4159.250035,8.05148e-16
4167.134518,1.11216e-15
4175.019001,1.29889e-15
4182.903484,1.16996e-15
4190.787967,1.13377e-15
4198.672450,1.09505e-15
4206.556933,8.92906e-16
4214.441416,8.10371e-16
4222.325899,1.04216e-15
4230.210382,1.55834e-15
4238.094865,1.69045e-15
4245.979348,1.41469e-15
4253.863831,1.11715e-15
4261.748314,1.28989e-15
4269.632797,1.44711e-15
4277.517280,1.71409e-15
4285.401763,2.02776e-15
4293.286246,1.86709e-15
4301.170729,1.70063e-15
4309.055212,1.94658e-15
4316.939695,2.40086e-15
4324.824178,3.86298e-15
4332.708661,6.90692e-15
4340.593144,8.63948e-15
4348.477627,7.35488e-15
4356.362110,6.52541e-15
4364.246593,5.8877e-15
4372.131076,4.20731e-15
4380.015559,3.25662e-15
