2443763.35,6.5,0,,,Vis.,MED,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.4375,6.2,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.5,6.5,0,,,Vis.,OME,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.57,6.2,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.6,6.2,0,,,Vis.,BKK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.6,6.7,0,,,Vis.,JOG,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.6,6.8,0,,,Vis.,JOG,C,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.6,6.3,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.62,6.5,0,,,Vis.,CSD,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.639,6.2,0,,,Vis.,ANN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.658,6.5,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.7,6.1,0,,,Vis.,ECJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.7,6.7,0,,,Vis.,HR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.7,6.3,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.778,6.4,0,,,Vis.,COL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443763.92,5.9,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443763.96,5.9,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443763.977,6.4,0,,,Vis.,COL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.03,5.9,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443764.29,6.4,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.3,6.4,0,,,Vis.,BSR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.35,6.3,0,,,Vis.,MED,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.351,6.4,0,,,Vis.,VPA,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443764.38,6.5,0,,,Vis.,BMU,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443764.4,6.5,0,,,Vis.,CMG,,,,,,,,V,,,,V1668 CYG,KNVWS,STD,,,,
2443764.4,6.3,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443764.4173,6.0,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.5,6.3,0,,,Vis.,OME,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.52,6.2,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.521,6.4,0,,,Vis.,MOW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.546,6.7,0,,,Vis.,BRJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.55,6.3,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.55,7.0,0,,,Vis.,SVN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.6,6.5,0,,,Vis.,BKK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.6,6.5,0,,,Vis.,BTB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.6,6.4,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.62,6.4,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.7,6.3,0,,,Vis.,ANN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.7201,6.4,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.729,6.4,0,,,Vis.,LVY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.797,6.6,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.884,6.4,0,,,Vis.,MOW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443764.92,6.1,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443765.28,6.3,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.3,6.3,0,,,Vis.,BSR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.309,6.2,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.5,6.3,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.5,6.0,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443765.5,6.3,0,,,Vis.,OME,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.5,6.2,0,,,Vis.,WTH,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.523,5.6,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.53,6.1,0,,,Vis.,CSD,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.53,6.0,0,,,Vis.,GLF,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.53,6.2,0,,,Vis.,GLW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.5725,6.7,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.59,5.9,0,,,Vis.,MEN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.6,6.2,0,,,Vis.,ECJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.6,6.2,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.6,6.1,0,,,Vis.,OV,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.6,6.0,0,,,Vis.,SCE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.62,6.2,0,,,Vis.,MYR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.64,6.3,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.65,6.3,0,,,Vis.,MOW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.653,6.7,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.88,6.4,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443765.90,6.5,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443766.0014,6.7,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.29,6.6,0,,,Vis.,BAU,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.29,6.3,0,,,Vis.,BSR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.29,6.5,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.3,6.5,0,,,Vis.,CMG,,,,,,,,V,,,,V1668 CYG,KNVWS,STD,,,,
2443766.3,6.3,0,,,Vis.,HSB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.3,6.5,0,,,Vis.,VNL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.31,6.6,0,,,Vis.,BMU,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443766.313,6.4,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.324,6.7,0,,,Vis.,VPA,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443766.346,6.3,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.4,6.4,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443766.5,6.7,0,,,Vis.,HOU,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.5,6.7,0,,,Vis.,MGJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.5,6.8,0,,,Vis.,OME,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.5,6.9,0,,,Vis.,WTH,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.519,7.1,0,,,Vis.,BRJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.52,6.9,0,,,Vis.,GLF,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.52,6.8,0,,,Vis.,GLW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.54,6.8,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.57,7.0,0,,,Vis.,SVN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.576,6.8,0,,,Vis.,FET,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.7,0,,,Vis.,BKK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.8,0,,,Vis.,BTB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.7,0,,,Vis.,MGJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.7,0,,,Vis.,OV,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.7,0,,,Vis.,SKN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6,6.8,0,,,Vis.,WEI,C,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.62,6.6,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.634,6.9,0,,,Vis.,COL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.64,6.5,0,,,Vis.,SCE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.6528,6.9,0,,,Vis.,GOP,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.7,6.5,0,,,Vis.,ANN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.742,7.0,0,,,Vis.,HRI,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.742,6.7,0,,,Vis.,WJA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.75,6.8,0,,,Vis.,CLK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.77,6.7,0,,,Vis.,GRW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.792,7.0,0,,,Vis.,COL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443766.91,6.8,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443766.913,7.3,0,,,Vis.,HRI,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.0,7.1,0,,,Vis.,CR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.0167,7.0,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.29,6.9,0,,,Vis.,BSR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.29,7.0,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.3,6.9,0,,,Vis.,CMG,,,,,,,,V,,,,V1668 CYG,KNVWS,STD,,,,
2443767.3,6.6,0,,,Vis.,HSB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.3,6.5,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443767.3,6.5,0,,,Vis.,NAM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.3,6.8,0,,,Vis.,VNL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.31,6.7,0,,,Vis.,BAU,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.31,6.9,0,,,Vis.,BMU,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443767.323,6.6,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.33,6.6,0,,,Vis.,LKS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.34,6.5,0,,,Vis.,DUR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.3424,6.9,0,,,Vis.,KIS,,,,,,,,V,,,,V1668 CYG,AFOEV,STD,,,,
2443767.36,6.5,0,,,Vis.,HOY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.4,6.8,0,,,Vis.,HEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.4,6.9,0,,,Vis.,OSA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.403,6.6,0,,,Vis.,BHS,,NA,,NA,,,,Z,,,,V1668 CYG,AAVSO,STD,,,,
2443767.4479,6.9,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.5,7.2,0,,,Vis.,JOG,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.5,6.8,0,,,Vis.,RB,C,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.523,7.0,0,,,Vis.,DEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.54,7.1,0,,,Vis.,SVN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.55,6.8,0,,,Vis.,CRN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.57,6.8,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.5774,6.9,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.5882,6.9,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.59,6.8,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.59,6.8,0,,,Vis.,PFF,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.6,6.8,0,,,Vis.,BKK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.6,6.9,0,,,Vis.,HOU,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.6,6.9,0,,,Vis.,LNB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.63,6.8,0,,,Vis.,PCE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.6646,6.5,0,,,Vis.,GOP,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.67,7.0,0,,,Vis.,CSD,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.67,7.0,0,,,Vis.,GAP,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.68,7.1,0,,,Vis.,CLK,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.6875,7.2,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.692,6.9,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.7,6.3,0,,,Vis.,ANN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.7,6.8,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.723,7.0,0,,,Vis.,WJA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.78,6.7,0,,,Vis.,LAG,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.8,6.5,0,,,Vis.,MJA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.8,6.8,0,,,Vis.,RPH,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.9,7.3,0,,,Vis.,CR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443767.93,7.0,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443767.95,6.9,0,,,Vis.,BYU,,NA,,NA,BATESON ARCHIVE RASNZ CODE = BD,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443768.1,6.3,0,,,Vis.,HOH,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.28,6.8,0,,,Vis.,GRZ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.29,6.6,0,,,Vis.,BAU,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.29,6.8,0,,,Vis.,BMU,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443768.3,6.8,0,,,Vis.,HSB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.3,6.9,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443768.3,6.8,0,,,Vis.,OSA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.3,6.9,0,,,Vis.,VNL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.306,6.8,0,,,Vis.,VPA,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443768.31,6.8,0,,,Vis.,BSR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.31,7.0,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.3264,6.9,0,,,Vis.,KIS,,,,,,,,V,,,,V1668 CYG,AFOEV,STD,,,,
2443768.333,6.6,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.34,6.5,0,,,Vis.,DUR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.34,6.6,0,,,Vis.,HOY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.4,6.9,0,,,Vis.,CMG,,,,,,,,V,,,,V1668 CYG,KNVWS,STD,,,,
2443768.4,6.9,0,,,Vis.,HEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.4,7.0,0,,,Vis.,MRX,,,,,,,,V,,,,V1668 CYG,AFOEV,STD,,,,
2443768.4513,6.9,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.5,6.4,0,,,Vis.,HZL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.52,7.0,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.53,6.9,0,,,Vis.,CRN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.543,6.8,0,,,Vis.,KIR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.55,6.9,0,,,Vis.,MRR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.5757,7.2,0,,,Vis.,GLG,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.59,6.9,0,,,Vis.,MOW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.6,7.0,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.6,6.7,0,,,Vis.,STL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.60,6.8,0,,,Vis.,SHS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.61,6.8,0,,,Vis.,FRW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.6597,7.0,0,,,Vis.,LYR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.662,7.5,0,,,Vis.,BRJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.672,7.0,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.6757,6.9,0,,,Vis.,GOP,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.697,7.0,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.7,6.9,0,,,Vis.,HR,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.7,6.7,0,,,Vis.,P,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.7021,7.0,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.74,6.7,0,,,Vis.,LAG,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.8,6.8,0,,,Vis.,MTM,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.84,7.1,0,,,Vis.,SCE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.87,7.1,0,,,Vis.,MEN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.91,6.9,0,,,Vis.,OCN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443768.92,7.2,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443769.27,6.7,0,,,Vis.,GRZ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.3,6.6,0,,,Vis.,HEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.3,6.9,0,,,Vis.,HSB,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.3,7.0,0,,,Vis.,MZS,,,,,,,,V,,,,V1668 CYG,MCSE,STD,,,,
2443769.3,6.9,0,,,Vis.,OSA,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.3,7.0,0,,,Vis.,VNL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.31,7.0,0,,,Vis.,LKS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.31,6.9,0,,,Vis.,BMU,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443769.313,6.7,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.316,6.8,0,,,Vis.,VPA,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443769.3201,7.2,0,,,Vis.,KIS,,,,,,,,V,,,,V1668 CYG,AFOEV,STD,,,,
2443769.4111,6.9,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.42,7.1,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.46,6.8,0,,,Vis.,PFF,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.51,6.7,0,,,Vis.,KLY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.59,6.9,0,,,Vis.,FRW,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6,7.0,0,,,Vis.,PCE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6,6.9,0,,,Vis.,STL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.606,7.3,0,,,Vis.,COL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6278,7.1,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6563,7.1,0,,,Vis.,HE,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.66,7.0,0,,,Vis.,CRN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6715,7.3,0,,,Vis.,MOJ,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.6722,6.9,0,,,Vis.,GOP,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.68,7.5,0,,,Vis.,CSD,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.684,7.0,0,,,Vis.,HUO,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.7,7.5,0,,,Vis.,SKL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.91,7.0,0,,,Vis.,OCN,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443769.91,7.4,0,,,Vis.,PMN,,NA,,NA,BATESON ARCHIVE RASNZ CODE = PK,,,Z,,,,V1668 CYG,RASNZ-VSS,STD,,,,RASNZ
2443770.0,7.3,0,,,Vis.,BNK,W,NA,,NA,BATESON ARCHIVE RASNZ CODE = BA A2B1V,,,Z,,,,V1668 CYG,AAVSO,STD,,,,RASNZ
2443770.28,7.3,0,,,Vis.,CIT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.299,6.8,0,,,Vis.,VMT,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.3,7.1,0,,,Vis.,HEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.3,7.6,0,,,Vis.,VNL,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.313,7.5,0,,,Vis.,VPA,,,,,,0,,Z,,,,V1668 CYG,,STD,,,,
2443770.4,7.5,0,,,Vis.,MRX,,,,,,,,V,,,,V1668 CYG,AFOEV,STD,,,,
2443770.4236,7.4,0,,,Vis.,ILS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.529,7.6,0,,,Vis.,DEY,,,,,,,,V,,,,V1668 CYG,,STD,,,,
2443770.55,7.0,0,,,Vis.,SHS,,,,,,,,V,,,,V1668 CYG,,STD,,,,
